id;title;seller_id;condition;price;currency_id;sold_quantity;start_time;condition;status;accepts_mercadopago;
MLA899668857;Cable 3mts Display Port A Displayport M/m Led Tv Mac Ns Htec;21884494;new;11880;ARS;5;2020-12-02T16:01:23.000Z;new;active;true;
MLA1150635640;Pendrive Kingston 32gb Metalico Usb;16963940;new;2499;ARS;1;2022-08-08T21:33:54.000Z;new;active;true;
MLA873406260; Proyecto After Effects - Paquete Para Tv;168994202;new;299;ARS;1;2020-08-14T21:39:00.000Z;new;active;true;
MLA1114053409;Mesa De Tv 1.60cm Opcional Luz Led Mac Mebles;62608868;new;22000;ARS;5;2021-11-28T18:25:27.000Z;new;active;true;
MLA1106442387;Mesa De Tv 1.60cm C/luces Opcionales Mac Muebles;62608868;new;22000;ARS;5;2021-10-03T19:12:36.000Z;new;active;true;
MLA1112354154;Estante De Tv Flotante 1.20cm Melamina Mac Muebles;62608868;new;4999;ARS;25;2021-11-14T20:32:21.000Z;new;active;true;
MLA1114060210;Mesa  De Tv 1.60cm Con Alacena Mac Muebles;62608868;new;31000;ARS;1;2021-11-28T19:07:46.000Z;new;active;true;
MLA1114027339;Estante Flotante De Tv 75 Cm Mac Muebles;62608868;new;4999;ARS;2;2021-11-28T02:43:58.000Z;new;active;true;
MLA1144973769;Reparación Pc & Mac Notebook Tv Led Auriculares Parlantes Bt;76714063;null;null;null;0;2022-06-30T18:30:16.000Z;null;active;true;
MLA1106467386;Mesa De Tv 1.60cm Melamina Mac Muebles;62608868;new;19000;ARS;0;2021-10-03T19:37:52.000Z;new;active;true;
MLA1143241715;Mueble De Tv 1.30cm Opcional C/ Luz Led Mac Muebles;62608868;new;20000;ARS;0;2022-06-19T18:17:34.000Z;new;active;true;
MLA1114035967;Mesa De Tv 1.80cm Con Alacena Mac Muebles;62608868;new;34999;ARS;0;2021-11-28T18:55:56.000Z;new;active;true;
MLA1143248281;Mueble De Tv 1.30cm Mac Muebles;62608868;new;20000;ARS;0;2022-06-19T18:40:42.000Z;new;active;true;
MLA770003654;Manual Sobre Produccion De Tv;153015254;new;1000;ARS;0;2019-02-07T13:46:19.000Z;new;active;true;
MLA842719495;Proyecto After Effects - Plantilla Apertura Programa Tv;168994202;new;299;ARS;3;2020-03-07T23:22:41.000Z;new;active;true;
MLA821626476;Adaptador De Display Port Macho A Hdmi Hembra Mac Macbook;149366800;new;4400;ARS;0;2019-10-24T14:39:58.000Z;new;active;true;
MLA913691542;Soporte Para Apple Mac Mini Vesa Tv Monitor O Pared;612274981;new;2480.8;ARS;1;2021-03-27T02:40:21.000Z;new;active;true;
MLA717989824;Quayle Mac Mr Robot 4 (tv O.s.t.)  Usa Import Cd;90270046;new;7020.42;ARS;0;2018-04-11T02:55:31.000Z;new;active;true;
MLA724154278;Mac Gyver 3er Temporada En Dvds Estreno;152196752;new;1249;ARS;2;2018-05-10T18:03:05.000Z;new;active;true;
MLA1149618622;Macgyver  2016 5ta Temporada En Dvds Estreno;152196752;new;1449;ARS;0;2022-08-03T22:06:40.000Z;new;active;true;
MLA1120183879;Smart Monitor M5 27  Fhd Con Smart Tv Apps Y Conectividad Wireless;544720810;new;95800;ARS;0;2022-01-21T15:31:22.000Z;new;active;true;
MLA756521943;Soporte Para Mac Mini Tv Monitor Apple Accesorio 3d Capital;108143366;new;1499;ARS;5;2018-11-03T16:35:42.000Z;new;active;true;
MLA829331806;Soporte Pared Y Vesa 75-100mm Apple Mac Mini Tv;64130989;new;799;ARS;4;2019-12-07T22:03:34.000Z;new;active;true;
MLA829331255;Soporte Vesa 100mm Y Pared Del Apple Mac Mini Tv Encastrable;64130989;new;539;ARS;1;2019-12-07T21:56:45.000Z;new;active;true;
MLA1185974829;Monitor Gamer Philips V 241v8l/55 Lcd 24  Negro 100v/240v;98254148;new;48709;ARS;1;2022-10-06T16:55:35.000Z;new;active;true;
MLA901419519;Cable Adaptador Usb C A Hdmi Notebook Mac Celular Tv Vention;188368799;new;3259.11;ARS;50;2020-12-17T14:40:24.000Z;new;active;true;
MLA1157209105;Control Remoto Apple Original A1156 Apple Tv, iPod, Mac;711116846;new;6500;ARS;0;2022-08-24T10:45:30.000Z;new;active;true;
MLA923230505;Pendrive Kingston Data Trab. Exodia 128gb Usb 3.2 Dtx/128gb;45370945;new;3999;ARS;250;2021-05-31T18:50:16.000Z;new;active;true;
MLA654467950;Conversor Convertidor Hdmi A Vga Con Audio - Ps4 Mac Tucuman;182319173;new;2400;ARS;5;2017-02-16T13:58:06.000Z;new;active;true;
MLA934242996;Pendrive Kingston 64gb Usb;16963940;new;2199.12;ARS;250;2021-08-13T18:46:25.000Z;new;active;true;
MLA1110004536;Smart Monitor Samsung M5 27 Wifi Bluetooth Parlantes Tv Apps;78024526;new;111999.2;ARS;5;2021-10-27T22:57:31.000Z;new;active;true;
MLA926272039;Disco Rígido Hdd Externo Seagate 1tb Usb 3.0 + Funda Cuero;184241184;new;12999;ARS;5;2021-06-18T20:38:41.000Z;new;active;true;
MLA1103557045;Pendrive Kingston 32gb Usb;16963940;new;1999;ARS;500;2021-09-16T14:54:14.000Z;new;active;true;
MLA1120022699;Pendrive Sandisk 32gb Rosa Usb;16963940;new;1799;ARS;5;2022-01-19T21:39:24.000Z;new;active;true;
MLA1144576183;Monitor Philips Plano 24 Full Hd 75 Hz 241v8l/55 Va Lcd;211743527;new;49799;ARS;2;2022-06-28T15:16:54.000Z;new;active;true;
MLA870156646;Soporte Para Apple Mac Mini Vesa Tv Monitor O Pared;46845970;new;1549.99;ARS;30;2020-07-25T21:54:16.000Z;new;active;true;
MLA1120209719;Samsung M5 27  Fhd Con Smart Tv Apps Y Conectividad Wireless;544720810;new;95800;ARS;3;2022-01-21T15:31:22.000Z;new;active;true;
MLA1156355038;Soporte Para Mac Mini Vesa 70/100 Tv Monitor Nextsale Munro;16962390;new;3490;ARS;3;2022-08-23T00:44:13.000Z;new;active;true;
MLA1110264794;Pendrive Kingston 128gb Usb;16963940;new;4999;ARS;5;2021-10-29T12:41:54.000Z;new;active;true;
MLA1113669889;Mouse Inalambrico Gamer Escritorio Pc / Smart - Z/ Oeste;449047049;new;1298;ARS;3;2021-11-25T05:40:38.000Z;new;active;true;
MLA853540661;Cable Minidp Display Port Macho A Hdmi Hembra Tvhd Mac Pc;243488452;new;3314.4;ARS;5;2020-05-05T23:54:05.000Z;new;active;true;
MLA1110029369;Smart Monitor Samsung M5 27 Wifi Bluetooth Parlantes Tv Apps;78024526;new;141391.2;ARS;4;2021-10-27T23:00:37.000Z;new;active;true;
MLA930120143;Cable 1.8m Display Port A Displayport 4k V1.2 Tv Mac Ns Htec;21884494;new;8288.43;ARS;5;2021-07-19T20:52:46.000Z;new;active;true;
MLA1110016457;Smart Monitor Samsung M5 27 Wifi Bluetooth Parlantes Tv Apps;78024526;new;159487.2;ARS;0;2021-10-27T23:03:44.000Z;new;active;true;
MLA1142473893;Monitor Samsung Smart M5 27  Fhd Multifuncional Smart Tv App;189347848;new;113898;ARS;0;2022-06-14T12:02:14.000Z;new;active;true;
MLA1156323377;Soporte Para Mac Mini Vesa 70/100 Tv Monitor Nextsale Munro;738783679;new;3490;ARS;0;2022-08-23T00:47:12.000Z;new;active;true;
MLA886791768;Mouse Inalambrico 2.4 Ghz. Pc / Mac / Tv ;2014661;new;2455;ARS;1;2020-11-04T18:12:20.000Z;new;active;true;
MLA1113676294;Mouse Inalambrico Escritorio Pc / Smart - Colores - Z/ Oeste;449047049;new;998;ARS;0;2021-11-25T05:06:25.000Z;new;active;true;
MLA1150622857;Pendrive Kingston 64gb Metalico Usb;16963940;new;3499;ARS;0;2022-08-08T21:36:25.000Z;new;active;true;
MLA918410313;Cable 5mts Display Port A Displayport M/m Led Tv Mac Ns Htec;21884494;new;13600.41;ARS;0;2021-04-28T23:13:08.000Z;new;active;true;
